sentenceID,gold_label,sentence
108593,0,"""If President Barack Obama had the legal authority to use his discretion to create DACA in the first place"", Mr Feldman reasons, ""Mr Trump must have the legal authority to reverse DACA on the ground that he considers it to have exceeded Mr Obama's powers."" It is ""cute"" for Judge Alsup to cite a tweet from Mr Trump frowning on ""throw[ing] out good, educated and accomplished young people who have jobs, some serving in the military"" to show that the president ""publicly favours the very programme the agency has ended""-but this is neither here nor there, Mr Feldman writes."
105386,0,"Ian Read, chief executive of Pfizer, will lead the combined company with Brent Saunders, his counterpart at Allergan, taking the number two job, setting him up as a contender to lead one of the smaller groups if the business is split up."
103041,0,"Douglas Handler, chief United States economist for IHS Global Insight Analysis, said one-time events like bad weather and health care spending were not only a drag on the economy, but also that they would have lasting effects."
108323,0,"As you might have surmised, a drop in the underlying price of the commodities it deals with has left shareholders and Wall Street concerned that demand for Kinder Morgan's services could drop."
107909,0,"""If more forceful measures are not implemented to control credit expansion, we will likely see considerable upside risks,"" Yu Song and Helen Qiao, Goldman Sachs economists in Hong Kong, said in a note."
106685,0,"Even if inflation materializes as anticipated, the Fed's path of rate hikes may still prove too aggressive."
100757,0,"Sources say Weidmann is short of allies within the ECB and could not block the scheme, but if his concerns are not met, ongoing Bundesbank criticism could undermine it."
105161,1,"He added that if his son Beau, who died of brain cancer last year, were still serving in Iraq, he would advise him that the danger had increased ""a couple clicks"" because of Mr. Trump's remarks, which have included the suggestion that President Obama was the ""founder"" of the Islamic State.."
111062,0,"There's no legal limit, but the biggest sperm banks have policies that one donor's sperm will not be allowed to sire children for more than 25 to 30 ""family units."" But some families may have two or three children with the donor's sperm, and others may not report a birth, so they would not be counted in that limit."
106665,0,"The drug will remain on the market for other cancer indications, so if a physician wants to prescribe it for breast cancer they can."
109243,0,"Should one or more of these risks or uncertainties materialize, or should any of the Company's assumptions prove incorrect, actual results may vary in material respects from those projected in the forward-looking statements."
109261,0,"The Evercore-led process could end up with the company looking for a buyer, especially if Yelp shares were to fall, sources told CNBC."
113087,0,"Dr. Niva Lubin-Johnson, president of the National Medical Association, which represents African-American physicians and their patients, said that if Planned Parenthood loses the funding, other providers supported by the program would have to increase their caseloads by an average of 70 percent to care for the 1.6 million people who currently receive such services through Planned Parenthood.."
